merimee, osmtype, idOSM, osmUrl, wikidataUrl, desc
PA00132961,way,194608503,https://www.openstreetmap.org/way/194608503,,Aqueduc Saint-Clément
PA00132961,way,207013960,https://www.openstreetmap.org/way/207013960,,Aqueduc Saint-Clément
PA00132961,way,230389481,https://www.openstreetmap.org/way/230389481,,Aqueduc Saint-Clément
PA00132961,way,230389483,https://www.openstreetmap.org/way/230389483,,Aqueduc Saint-Clément
PA00132961,way,237001618,https://www.openstreetmap.org/way/237001618,,Aqueduc Saint-Clément
PA00132961,way,237001619,https://www.openstreetmap.org/way/237001619,,Aqueduc Saint-Clément
PA00132961,way,237004637,https://www.openstreetmap.org/way/237004637,,Aqueduc Saint-Clément
PA00132961,way,237004638,https://www.openstreetmap.org/way/237004638,,Aqueduc Saint-Clément
PA00132961,way,237004639,https://www.openstreetmap.org/way/237004639,,Aqueduc Saint-Clément
PA00132961,way,294989669,https://www.openstreetmap.org/way/294989669,,Aqueduc Saint-Clément
PA00132961,way,294989670,https://www.openstreetmap.org/way/294989670,,Aqueduc Saint-Clément
PA00132961,way,295289758,https://www.openstreetmap.org/way/295289758,,Aqueduc Saint-Clément
PA00132961,way,295289759,https://www.openstreetmap.org/way/295289759,,Aqueduc Saint-Clément
PA00132961,way,366325973,https://www.openstreetmap.org/way/366325973,,Aqueduc de Saint-Clément
PA00132961,way,366345489,https://www.openstreetmap.org/way/366345489,,Aqueduc Saint-Clément
PA00132961,way,366521951,https://www.openstreetmap.org/way/366521951,,Aqueduc Saint-Clément
PA00132961,way,366521955,https://www.openstreetmap.org/way/366521955,,Aqueduc de Saint-Clément
PA00132961,way,366716440,https://www.openstreetmap.org/way/366716440,,Aqueduc Saint-Clément
PA00132961,way,366716441,https://www.openstreetmap.org/way/366716441,,Aqueduc Saint-Clément
PA00132961,way,367149008,https://www.openstreetmap.org/way/367149008,,Aqueduc de Saint-Clément
PA00132961,way,381984602,https://www.openstreetmap.org/way/381984602,,...
PA00132961,way,385486012,https://www.openstreetmap.org/way/385486012,,Aqueduc Saint-Clément
PA00132961,way,385486013,https://www.openstreetmap.org/way/385486013,,Aqueduc Saint-Clément
PA00132961,way,385620636,https://www.openstreetmap.org/way/385620636,,Aqueduc de Saint-Clément
PA00132961,way,385620637,https://www.openstreetmap.org/way/385620637,,Aqueduc de Saint-Clément
PA00132961,way,436018570,https://www.openstreetmap.org/way/436018570,,Aqueduc Saint-Clément
PA00132961,way,445746695,https://www.openstreetmap.org/way/445746695,,Aqueduc de Saint-Clément
PA00132961,way,558520491,https://www.openstreetmap.org/way/558520491,,Aqueduc Saint-Clément
PA00132961,way,558520492,https://www.openstreetmap.org/way/558520492,,Aqueduc Saint-Clément
PA00132961,way,560385094,https://www.openstreetmap.org/way/560385094,,Aqueduc Saint-Clément
PA00132961,way,560385095,https://www.openstreetmap.org/way/560385095,,Aqueduc Saint-Clément
PA00132961,way,560385096,https://www.openstreetmap.org/way/560385096,,Aqueduc Saint-Clément
PA00132961,way,560385097,https://www.openstreetmap.org/way/560385097,,Aqueduc Saint-Clément
PA00132961,way,560385098,https://www.openstreetmap.org/way/560385098,,Aqueduc Saint-Clément
PA00132961,way,560385099,https://www.openstreetmap.org/way/560385099,,Aqueduc Saint-Clément
PA00132961,way,560385100,https://www.openstreetmap.org/way/560385100,,Aqueduc Saint-Clément
PA00132961,way,560544619,https://www.openstreetmap.org/way/560544619,,...
PA00132961,way,560544620,https://www.openstreetmap.org/way/560544620,,Aqueduc Saint-Clément
PA00091959,way,175130506,https://www.openstreetmap.org/way/175130506,https://www.wikidata.org/wiki/Q22928042,...
PA00091959,way,175130525,https://www.openstreetmap.org/way/175130525,https://www.wikidata.org/wiki/Q22928042,Abbaye de Mégemont
PA62000042,node,4926771751,https://www.openstreetmap.org/node/4926771751,,Château de Salperwick, également dénommé château de Saubruit
PA62000042,way,230549496,https://www.openstreetmap.org/way/230549496,,Château de Saubruit
PA71000024,way,227182584,https://www.openstreetmap.org/way/227182584,https://www.wikidata.org/wiki/Q2969313,Château de Meix-Berthaud
PA71000024,way,247859178,https://www.openstreetmap.org/way/247859178,,Château de Meix-Berthaud
PA00092685,way,292205689,https://www.openstreetmap.org/way/292205689,,Jardin de l'abbaye
PA00092685,way,292205695,https://www.openstreetmap.org/way/292205695,,Ruines des batiments abbatiaux
PA00092685,way,570367280,https://www.openstreetmap.org/way/570367280,https://www.wikidata.org/wiki/Q334133,Ancien logis de l'Abbesse
PA00109115,way,217669232,https://www.openstreetmap.org/way/217669232,https://www.wikidata.org/wiki/Q3584788,Église Saint-Étienne
PA00109115,way,230449916,https://www.openstreetmap.org/way/230449916,https://www.wikidata.org/wiki/Q3584788,Église
PA00125623,node,2063753406,https://www.openstreetmap.org/node/2063753406,https://www.wikidata.org/wiki/Q22969066,Maison
PA00125623,node,2063753409,https://www.openstreetmap.org/node/2063753409,,Maison
PA00084976,way,111299599,https://www.openstreetmap.org/way/111299599,,Ancien Arsenal Saint-Hilaire
PA00084976,way,111668017,https://www.openstreetmap.org/way/111668017,https://www.wikidata.org/wiki/Q14627775,Arsenal Saint-Hilaire
PA81000019,way,62844296,https://www.openstreetmap.org/way/62844296,,Château de Sauveterre
PA81000019,way,284165347,https://www.openstreetmap.org/way/284165347,https://www.wikidata.org/wiki/Q21294322,Château de Sauveterre
PA00089072,way,95900382,https://www.openstreetmap.org/way/95900382,https://www.wikidata.org/wiki/Q22924869,...
PA00089072,way,179861315,https://www.openstreetmap.org/way/179861315,https://www.wikidata.org/wiki/Q22924869,Chapelle du couvent des Bénédictines
PA34000092,way,75319939,https://www.openstreetmap.org/way/75319939,,Hôtel de Villarmois
PA34000092,way,75320772,https://www.openstreetmap.org/way/75320772,https://www.wikidata.org/wiki/Q22976861,Hôtel de Grave
PA34000092,way,75320817,https://www.openstreetmap.org/way/75320817,,Hôtel de Noailles
PA00092881,way,292205687,https://www.openstreetmap.org/way/292205687,https://www.wikidata.org/wiki/Q18736805,Enceinte du Château
PA00092881,way,301668396,https://www.openstreetmap.org/way/301668396,,Château de Saint-Vidal
PA00107709,node,2063753634,https://www.openstreetmap.org/node/2063753634,https://www.wikidata.org/wiki/Q22960898,Maisons
PA00107709,node,2063753640,https://www.openstreetmap.org/node/2063753640,,Maisons
PA00107709,node,2063753647,https://www.openstreetmap.org/node/2063753647,,Maisons
PA00107709,node,2063753668,https://www.openstreetmap.org/node/2063753668,,Maisons
PA00107709,node,2063753675,https://www.openstreetmap.org/node/2063753675,,Maisons
PA00107709,node,2063753682,https://www.openstreetmap.org/node/2063753682,,Maisons
PA00107709,node,2063753688,https://www.openstreetmap.org/node/2063753688,,Maisons
PA00107709,node,2063753695,https://www.openstreetmap.org/node/2063753695,,Maisons
PA00107709,node,2063753703,https://www.openstreetmap.org/node/2063753703,,Maisons
PA00107709,node,2063753714,https://www.openstreetmap.org/node/2063753714,,Maisons
PA72000042,way,242081528,https://www.openstreetmap.org/way/242081528,,Rotonde ferroviaire de Montabon
PA72000042,relation,8210955,https://www.openstreetmap.org/relation/8210955,https://www.wikidata.org/wiki/Q3443011,...
PA62000145,way,80250104,https://www.openstreetmap.org/way/80250104,,...
PA62000145,way,143769560,https://www.openstreetmap.org/way/143769560,,Abbaye Saint-Paul de Wisques
PA00082083,node,3567670416,https://www.openstreetmap.org/node/3567670416,https://www.wikidata.org/wiki/Q22986487,Porte Neuve
PA00082083,way,93916448,https://www.openstreetmap.org/way/93916448,https://www.wikidata.org/wiki/Q22986487,Porte Neuve
PA00093803,node,5476080863,https://www.openstreetmap.org/node/5476080863,https://www.wikidata.org/wiki/Q22936917,Chapelle du cimetière de Bensa
PA00093803,way,62708412,https://www.openstreetmap.org/way/62708412,,Chapelle de la Gleysette
PA00089358,way,119435826,https://www.openstreetmap.org/way/119435826,https://www.wikidata.org/wiki/Q22925145,...
PA00089358,way,194163863,https://www.openstreetmap.org/way/194163863,,...
PA00086753,node,518330273,https://www.openstreetmap.org/node/518330273,https://www.wikidata.org/wiki/Q610012,Place de Clichy
PA00086753,node,5313847652,https://www.openstreetmap.org/node/5313847652,,...
PA00086753,node,5313847653,https://www.openstreetmap.org/node/5313847653,,...
PA39000097,way,244302557,https://www.openstreetmap.org/way/244302557,,Saumoduc de Salins-les-Bains - Arc-et-Senans
PA39000097,way,549756735,https://www.openstreetmap.org/way/549756735,,...
PA00117273,node,4421890290,https://www.openstreetmap.org/node/4421890290,https://www.wikidata.org/wiki/Q22967045,Villa gallo-romaine (vestiges)
PA00117273,way,425642913,https://www.openstreetmap.org/way/425642913,https://www.wikidata.org/wiki/Q42713703,Site archéologique du Vernai
PA00086570,way,115948337,https://www.openstreetmap.org/way/115948337,https://www.wikidata.org/wiki/Q747541,Gare de Lyon
PA00086570,way,406429774,https://www.openstreetmap.org/way/406429774,https://www.wikidata.org/wiki/Q1810254,Le train bleu
PA00103767,way,99849564,https://www.openstreetmap.org/way/99849564,https://www.wikidata.org/wiki/Q22954201,Château
PA00103767,way,99851762,https://www.openstreetmap.org/way/99851762,,Château
PA00099482,way,225851772,https://www.openstreetmap.org/way/225851772,https://www.wikidata.org/wiki/Q22950520,Église Saint-Pierre et Saint-Paul
PA00099482,way,226251556,https://www.openstreetmap.org/way/226251556,https://www.wikidata.org/wiki/Q22950520,Église Saint-Aubin
PA00112478,way,182862024,https://www.openstreetmap.org/way/182862024,https://www.wikidata.org/wiki/Q22964791,Château des abbés de Citeaux
PA00112478,way,182862141,https://www.openstreetmap.org/way/182862141,,...
PA00113332,node,2885276699,https://www.openstreetmap.org/node/2885276699,https://www.wikidata.org/wiki/Q22965826,...
PA00113332,way,52674860,https://www.openstreetmap.org/way/52674860,,...
PA00086784,node,3612399011,https://www.openstreetmap.org/node/3612399011,https://www.wikidata.org/wiki/Q1577219,Alexandre-Dumas
PA00086784,node,5313847647,https://www.openstreetmap.org/node/5313847647,,...
PA00086509,node,775375800,https://www.openstreetmap.org/node/775375800,https://www.wikidata.org/wiki/Q1110656,Colonel Fabien - sortie
PA00086509,node,5313359004,https://www.openstreetmap.org/node/5313359004,,...
PA00135534,way,178160397,https://www.openstreetmap.org/way/178160397,https://www.wikidata.org/wiki/Q2346103,Gravelines
PA00135534,way,178163496,https://www.openstreetmap.org/way/178163496,https://www.wikidata.org/wiki/Q2329350,Beffroi
PA00086613,way,32530611,https://www.openstreetmap.org/way/32530611,https://www.wikidata.org/wiki/Q646264,Fondation Suisse
PA00086613,way,353020220,https://www.openstreetmap.org/way/353020220,https://www.wikidata.org/wiki/Q646264,...
PA00086724,node,822766509,https://www.openstreetmap.org/node/822766509,https://www.wikidata.org/wiki/Q1717241,Monceau
PA00086724,node,3670563992,https://www.openstreetmap.org/node/3670563992,https://www.wikidata.org/wiki/Q1717241,Métropolitain, station Monceau
PA00086724,node,5313847662,https://www.openstreetmap.org/node/5313847662,,Monceau
PA00088509,way,62287173,https://www.openstreetmap.org/way/62287173,https://www.wikidata.org/wiki/Q22924488,Église Saint-Germain des Prés
PA00088509,way,495635817,https://www.openstreetmap.org/way/495635817,https://www.wikidata.org/wiki/Q22924488,Chapelle Saint-Symphorien
PA00107748,way,40888074,https://www.openstreetmap.org/way/40888074,,Porte de Mons
PA00107748,relation,3131203,https://www.openstreetmap.org/relation/3131203,https://www.wikidata.org/wiki/Q22960921,Remparts
PA00101933,way,82829624,https://www.openstreetmap.org/way/82829624,https://www.wikidata.org/wiki/Q22953149,...
PA00101933,relation,3521503,https://www.openstreetmap.org/relation/3521503,https://www.wikidata.org/wiki/Q22953149,...
PA00116869,way,158343314,https://www.openstreetmap.org/way/158343314,https://www.wikidata.org/wiki/Q2971448,Chapelle des Princes
PA00116869,way,158344957,https://www.openstreetmap.org/way/158344957,,Château
PA00116869,way,376764308,https://www.openstreetmap.org/way/376764308,,...
PA63000057,way,338222604,https://www.openstreetmap.org/way/338222604,https://www.wikidata.org/wiki/Q22997524,Château de Saint-Cirgues
PA63000057,way,338222605,https://www.openstreetmap.org/way/338222605,,Château de Saint-Cirgues
PA00107596,node,2063752596,https://www.openstreetmap.org/node/2063752596,https://www.wikidata.org/wiki/Q17595712,Hôtel des Cariatides
PA00107596,node,2063752600,https://www.openstreetmap.org/node/2063752600,,Hôtel des Cariatides
PA00107596,node,2063752604,https://www.openstreetmap.org/node/2063752604,,Hôtel des Cariatides
PA00107596,node,2063752607,https://www.openstreetmap.org/node/2063752607,,Hôtel des Cariatides
PA00118041,node,4921340136,https://www.openstreetmap.org/node/4921340136,,Château (ancien)
PA00118041,relation,7339247,https://www.openstreetmap.org/relation/7339247,https://www.wikidata.org/wiki/Q22968201,Ancien Château
PA00095834,way,36826996,https://www.openstreetmap.org/way/36826996,https://www.wikidata.org/wiki/Q3396779,Pont Vieux
PA00095834,way,273172631,https://www.openstreetmap.org/way/273172631,https://www.wikidata.org/wiki/Q3396779,Pont Vieux
PA00095834,way,273172633,https://www.openstreetmap.org/way/273172633,https://www.wikidata.org/wiki/Q3396779,Pont Vieux
PA00095834,way,273172634,https://www.openstreetmap.org/way/273172634,https://www.wikidata.org/wiki/Q3396779,Pont Vieux
PA00095834,way,330163715,https://www.openstreetmap.org/way/330163715,https://www.wikidata.org/wiki/Q3396779,Pont Vieux
PA63000105,way,183172337,https://www.openstreetmap.org/way/183172337,https://www.wikidata.org/wiki/Q22997576,Fortifications de Montferrand
PA63000105,way,183172341,https://www.openstreetmap.org/way/183172341,https://www.wikidata.org/wiki/Q22997576,Fortifications de Montferrand
PA00102725,way,251261604,https://www.openstreetmap.org/way/251261604,https://www.wikidata.org/wiki/Q3533421,Tour de Plaisance
PA00102725,way,311027325,https://www.openstreetmap.org/way/311027325,https://www.wikidata.org/wiki/Q3533421,...
PA00107630,node,2063752972,https://www.openstreetmap.org/node/2063752972,https://www.wikidata.org/wiki/Q22960815,Immeubles
PA00107630,node,2063752980,https://www.openstreetmap.org/node/2063752980,,Immeubles
PA00107630,node,2063752982,https://www.openstreetmap.org/node/2063752982,,Immeubles
PA00103457,node,4827223922,https://www.openstreetmap.org/node/4827223922,,...
PA00103457,way,209493679,https://www.openstreetmap.org/way/209493679,https://www.wikidata.org/wiki/Q22953863,...
PA00117177,way,223403614,https://www.openstreetmap.org/way/223403614,https://www.wikidata.org/wiki/Q22966982,Tour de l'Isle
PA00117177,way,490570800,https://www.openstreetmap.org/way/490570800,,...
PA00109801,way,31265289,https://www.openstreetmap.org/way/31265289,,Mairie du Mans
PA00109801,way,152996450,https://www.openstreetmap.org/way/152996450,,...
PA00107687,node,2063753276,https://www.openstreetmap.org/node/2063753276,https://www.wikidata.org/wiki/Q22960875,Maison
PA00107687,node,2063753282,https://www.openstreetmap.org/node/2063753282,,Maison
PA00092674,way,293373554,https://www.openstreetmap.org/way/293373554,https://www.wikidata.org/wiki/Q22931896,Donjon du Château de la Clauze
PA00092674,way,442710941,https://www.openstreetmap.org/way/442710941,,Château de la Clauze
PA00108906,node,2890214007,https://www.openstreetmap.org/node/2890214007,https://www.wikidata.org/wiki/Q3583166,Immeuble
PA00108906,way,126922652,https://www.openstreetmap.org/way/126922652,https://www.wikidata.org/wiki/Q3583166,Presbytère de Saint-Michel-la-Palud
PA34000019,way,101323381,https://www.openstreetmap.org/way/101323381,,Ermitage Saint-Pierre
PA34000019,way,101324005,https://www.openstreetmap.org/way/101324005,,...
PA00112351,node,2648532092,https://www.openstreetmap.org/node/2648532092,https://www.wikidata.org/wiki/Q22964596,...
PA00112351,node,3757189418,https://www.openstreetmap.org/node/3757189418,https://www.wikidata.org/wiki/Q22964596,...
PA00103419,node,1912811112,https://www.openstreetmap.org/node/1912811112,https://www.wikidata.org/wiki/Q22953837,Noria avec son mécanisme
PA00103419,node,3045450743,https://www.openstreetmap.org/node/3045450743,,...
PA00107664,node,2063752937,https://www.openstreetmap.org/node/2063752937,https://www.wikidata.org/wiki/Q20971151,Immeubles
PA00107664,node,2063752955,https://www.openstreetmap.org/node/2063752955,,Immeubles
PA00107664,node,2063752961,https://www.openstreetmap.org/node/2063752961,,Immeubles
PA00107664,node,2063752968,https://www.openstreetmap.org/node/2063752968,,Immeubles
PA00107664,node,2063752976,https://www.openstreetmap.org/node/2063752976,,Immeubles
PA00107664,node,2063752985,https://www.openstreetmap.org/node/2063752985,,Immeubles
PA00107664,node,2063752998,https://www.openstreetmap.org/node/2063752998,,Immeubles
PA00107664,node,2063753005,https://www.openstreetmap.org/node/2063753005,,Immeubles
PA00107664,node,2063753013,https://www.openstreetmap.org/node/2063753013,,Immeubles
PA00107664,node,2063753022,https://www.openstreetmap.org/node/2063753022,,Immeubles
PA00107664,node,2063753032,https://www.openstreetmap.org/node/2063753032,,Immeubles
PA00107664,node,2063753039,https://www.openstreetmap.org/node/2063753039,,Immeubles
PA00107664,node,2063753047,https://www.openstreetmap.org/node/2063753047,,Immeubles
PA00113269,node,670014358,https://www.openstreetmap.org/node/670014358,https://www.wikidata.org/wiki/Q22965772,Deux tumuli-dolmens du Mont-de-Senne ou de Borgy
PA00113269,node,670014359,https://www.openstreetmap.org/node/670014359,,Deux tumuli-dolmens du Mont-de-Senne ou de Borgy
PA00107639,node,2063752905,https://www.openstreetmap.org/node/2063752905,https://www.wikidata.org/wiki/Q22960829,Immeubles
PA00107639,node,2063752919,https://www.openstreetmap.org/node/2063752919,,Immeubles
PA00107639,node,2063752952,https://www.openstreetmap.org/node/2063752952,,Immeubles
PA00107639,node,2063752964,https://www.openstreetmap.org/node/2063752964,,Immeubles
PA00107639,node,2063752994,https://www.openstreetmap.org/node/2063752994,,Immeubles
PA00125441,node,3894045295,https://www.openstreetmap.org/node/3894045295,https://www.wikidata.org/wiki/Q860172,Canal Saint-Martin
PA00125441,relation,1164565,https://www.openstreetmap.org/relation/1164565,https://www.wikidata.org/wiki/Q860172,Canal Saint-Martin
PA00080116,way,501934703,https://www.openstreetmap.org/way/501934703,https://www.wikidata.org/wiki/Q22916145,Deux piliers
PA00080116,way,501934704,https://www.openstreetmap.org/way/501934704,https://www.wikidata.org/wiki/Q22916145,Deux piliers
PA00103665,way,406651221,https://www.openstreetmap.org/way/406651221,,Domaine de Régismont
PA00103665,way,406651690,https://www.openstreetmap.org/way/406651690,,Domaine de Régismont
PA00103665,way,406651780,https://www.openstreetmap.org/way/406651780,,Domaine de Régismont
PA00107647,node,2063752836,https://www.openstreetmap.org/node/2063752836,https://www.wikidata.org/wiki/Q22960838,Immeubles
PA00107647,node,2063752839,https://www.openstreetmap.org/node/2063752839,,Immeubles
PA00107647,node,2063752853,https://www.openstreetmap.org/node/2063752853,,Immeubles
PA00107647,node,2063752856,https://www.openstreetmap.org/node/2063752856,,Immeubles
PA00107647,node,2063752859,https://www.openstreetmap.org/node/2063752859,,Immeubles
PA00107647,node,2063752862,https://www.openstreetmap.org/node/2063752862,,Immeubles
PA69000032,way,117687200,https://www.openstreetmap.org/way/117687200,https://www.wikidata.org/wiki/Q18343335,Séminaire Saint-Irénée
PA69000032,way,139304068,https://www.openstreetmap.org/way/139304068,https://www.wikidata.org/wiki/Q18343335,Maison Saint-Joseph
PA00109505,way,275879207,https://www.openstreetmap.org/way/275879207,https://www.wikidata.org/wiki/Q2820281,Basilique Notre-Dame d'Évron
PA00109505,way,275879410,https://www.openstreetmap.org/way/275879410,,...
PA00109505,way,275879440,https://www.openstreetmap.org/way/275879440,,...
PA00109505,way,275886942,https://www.openstreetmap.org/way/275886942,,...
PA00109505,way,318026513,https://www.openstreetmap.org/way/318026513,,...
PA00107619,node,2063753042,https://www.openstreetmap.org/node/2063753042,https://www.wikidata.org/wiki/Q22960800,Immeubles
PA00107619,node,2063753051,https://www.openstreetmap.org/node/2063753051,,Immeubles
PA00107619,node,2063753058,https://www.openstreetmap.org/node/2063753058,,Immeubles
PA00107619,node,2063753061,https://www.openstreetmap.org/node/2063753061,,Immeubles
PA00116832,way,229750004,https://www.openstreetmap.org/way/229750004,,Chapelle du Lycée
PA00116832,relation,1481979,https://www.openstreetmap.org/relation/1481979,https://www.wikidata.org/wiki/Q3268684,Lycée Gabriel Faure
PA00086768,node,1549563350,https://www.openstreetmap.org/node/1549563350,https://www.wikidata.org/wiki/Q894930,Botzaris
PA00086768,node,5313847651,https://www.openstreetmap.org/node/5313847651,,...
PA00085639,way,62094114,https://www.openstreetmap.org/way/62094114,https://www.wikidata.org/wiki/Q15948780,...
PA00085639,way,62094115,https://www.openstreetmap.org/way/62094115,,...
PA00085639,way,62094116,https://www.openstreetmap.org/way/62094116,,...
PA00085639,way,62094117,https://www.openstreetmap.org/way/62094117,,...
PA00085639,way,62094118,https://www.openstreetmap.org/way/62094118,,...
PA00085639,way,62094119,https://www.openstreetmap.org/way/62094119,,...
PA00085639,way,62094120,https://www.openstreetmap.org/way/62094120,,...
PA66000023,way,62515030,https://www.openstreetmap.org/way/62515030,https://www.wikidata.org/wiki/Q782033,Four Solaire d'Odeillo - CNRS
PA66000023,way,186037953,https://www.openstreetmap.org/way/186037953,,Four solaire d'Odeillo
PA00107688,node,2063753723,https://www.openstreetmap.org/node/2063753723,https://www.wikidata.org/wiki/Q22960876,Maisons
PA00107688,node,2063753735,https://www.openstreetmap.org/node/2063753735,,Maisons
PA00100694,node,3681384058,https://www.openstreetmap.org/node/3681384058,https://www.wikidata.org/wiki/Q1103770,Ancien prieuré de Graville ou ancienne abbaye de Sainte-Honorine
PA00100694,way,76087045,https://www.openstreetmap.org/way/76087045,https://www.wikidata.org/wiki/Q1103770,Prieuré de Graville
PA00091953,way,318462441,https://www.openstreetmap.org/way/318462441,https://www.wikidata.org/wiki/Q2969577,Château de la Roche
PA00091953,way,318462452,https://www.openstreetmap.org/way/318462452,,Donjon
PA00089078,way,95906118,https://www.openstreetmap.org/way/95906118,https://www.wikidata.org/wiki/Q22924873,Hôtel de Beaumanoir
PA00089078,way,221971310,https://www.openstreetmap.org/way/221971310,https://www.wikidata.org/wiki/Q22924873,...
PA00097870,node,3043609503,https://www.openstreetmap.org/node/3043609503,https://www.wikidata.org/wiki/Q3036721,Donjon de Montbazon
PA00097870,way,207791924,https://www.openstreetmap.org/way/207791924,,Forteresse du Faucon Noir
PA00097870,way,434395100,https://www.openstreetmap.org/way/434395100,https://www.wikidata.org/wiki/Q3036721,Donjon de Montbazon
PA00113113,way,147485308,https://www.openstreetmap.org/way/147485308,https://www.wikidata.org/wiki/Q1062714,Château des Moines de Cluny
PA00113113,way,147485972,https://www.openstreetmap.org/way/147485972,,Chapelle des Moines
PA34000024,node,4888379411,https://www.openstreetmap.org/node/4888379411,,Château de bocaud
PA34000024,relation,2364120,https://www.openstreetmap.org/relation/2364120,https://www.wikidata.org/wiki/Q2673929,Château de Bocaud
PA00117084,way,95640252,https://www.openstreetmap.org/way/95640252,https://www.wikidata.org/wiki/Q2820323,Église Notre-Dame-de-Soyons
PA00117084,way,109885213,https://www.openstreetmap.org/way/109885213,,Ancienne Abbaye Notre-Dame de Soyons
PA11000028,node,2459312819,https://www.openstreetmap.org/node/2459312819,https://www.wikidata.org/wiki/Q2970611,Château de Sallèles d'Aude
PA11000028,node,2459312820,https://www.openstreetmap.org/node/2459312820,https://www.wikidata.org/wiki/Q751876,Château
PA00113252,node,2901449887,https://www.openstreetmap.org/node/2901449887,https://www.wikidata.org/wiki/Q15948420,Cité Ouvrière de la Combe des Mineurs
PA00113252,node,3629434794,https://www.openstreetmap.org/node/3629434794,https://www.wikidata.org/wiki/Q15948420,Cité Ouvrière de la Combe des Mineurs
PA00109258,way,238621130,https://www.openstreetmap.org/way/238621130,https://www.wikidata.org/wiki/Q2820679,...
PA00109258,way,238622521,https://www.openstreetmap.org/way/238622521,,...
PA00109258,way,238624026,https://www.openstreetmap.org/way/238624026,,...
PA00109258,way,238624106,https://www.openstreetmap.org/way/238624106,,...
PA00109258,way,238624327,https://www.openstreetmap.org/way/238624327,,...
PA00109258,way,238745861,https://www.openstreetmap.org/way/238745861,,Abbatiale Saint-Florent
PA00109258,way,238745862,https://www.openstreetmap.org/way/238745862,,...
PA00092355,way,148982058,https://www.openstreetmap.org/way/148982058,https://www.wikidata.org/wiki/Q3581594,Église Saint-Georges
PA00092355,way,309951450,https://www.openstreetmap.org/way/309951450,,Portail
PA51000007,way,90717289,https://www.openstreetmap.org/way/90717289,https://www.wikidata.org/wiki/Q3389229,Tennis club
PA51000007,way,224854137,https://www.openstreetmap.org/way/224854137,,Piscine du tennis club
PA00107275,way,27099694,https://www.openstreetmap.org/way/27099694,https://www.wikidata.org/wiki/Q2942323,Cathédrale Saint-Dié
PA00107275,relation,318738,https://www.openstreetmap.org/relation/318738,https://www.wikidata.org/wiki/Q2942323,...
PA00089096,way,95902029,https://www.openstreetmap.org/way/95902029,https://www.wikidata.org/wiki/Q22924894,...
PA00089096,way,95906971,https://www.openstreetmap.org/way/95906971,https://www.wikidata.org/wiki/Q22924894,...
PA00102098,way,114491547,https://www.openstreetmap.org/way/114491547,https://www.wikidata.org/wiki/Q22953319,Chapelle de Baudin
PA00102098,way,353326041,https://www.openstreetmap.org/way/353326041,,Château des forges de Baudin
PA00102098,way,353326046,https://www.openstreetmap.org/way/353326046,,Forges de Baudin
PA00102098,way,353326057,https://www.openstreetmap.org/way/353326057,,...
PA00093752,way,186971215,https://www.openstreetmap.org/way/186971215,,Église Sainte-Croix et Saint-Pierre
PA00093752,way,273259202,https://www.openstreetmap.org/way/273259202,https://www.wikidata.org/wiki/Q22936770,Église Sainte-Croix et Saint-Pierre
PA00099959,way,300043378,https://www.openstreetmap.org/way/300043378,https://www.wikidata.org/wiki/Q22951218,Chapelle du Saillant
PA00099959,way,300043603,https://www.openstreetmap.org/way/300043603,,Chapelle du Saillant
PA33000028,node,5332049297,https://www.openstreetmap.org/node/5332049297,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,node,5332049298,https://www.openstreetmap.org/node/5332049298,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,node,5332049299,https://www.openstreetmap.org/node/5332049299,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,107605466,https://www.openstreetmap.org/way/107605466,https://www.wikidata.org/wiki/Q2962319,Chemin de Croix
PA33000028,way,552228054,https://www.openstreetmap.org/way/552228054,https://www.wikidata.org/wiki/Q2962319,Chapelle du Saint-Sépulcre
PA33000028,way,552228055,https://www.openstreetmap.org/way/552228055,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228056,https://www.openstreetmap.org/way/552228056,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228057,https://www.openstreetmap.org/way/552228057,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228058,https://www.openstreetmap.org/way/552228058,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228059,https://www.openstreetmap.org/way/552228059,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228060,https://www.openstreetmap.org/way/552228060,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228061,https://www.openstreetmap.org/way/552228061,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228062,https://www.openstreetmap.org/way/552228062,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228063,https://www.openstreetmap.org/way/552228063,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228064,https://www.openstreetmap.org/way/552228064,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228065,https://www.openstreetmap.org/way/552228065,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228066,https://www.openstreetmap.org/way/552228066,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228067,https://www.openstreetmap.org/way/552228067,https://www.wikidata.org/wiki/Q2962319,...
PA33000028,way,552228069,https://www.openstreetmap.org/way/552228069,https://www.wikidata.org/wiki/Q2962319,...
